,bmid_label,bmid_c1_suit,bmid_c1_rank,bmid_c2_suit,bmid_c2_rank,bmid_c3_suit,bmid_c3_rank,bmid_c4_suit,bmid_c4_rank,bmid_c5_suit,bmid_c5_rank
27890,6,4,11,4,8,4,6,4,5,4,3
27891,6,3,11,3,8,3,6,3,5,3,3
27892,6,2,11,2,8,2,6,2,5,2,3
27893,6,2,11,2,8,2,6,2,5,2,3
27894,6,2,11,2,8,2,6,2,5,2,3
27895,6,2,11,2,8,2,6,2,5,2,3
27896,6,2,11,2,8,2,6,2,5,2,3
27897,6,2,11,2,8,2,6,2,5,2,3
27898,6,1,11,1,8,1,6,1,5,1,3
27899,6,1,11,1,8,1,6,1,5,1,3
27900,6,1,11,1,8,1,6,1,5,1,3
27901,6,1,11,1,8,1,6,1,5,1,3
27902,6,1,11,1,8,1,6,1,5,1,3
27903,6,4,11,4,8,4,6,4,5,4,2
27904,6,3,11,3,8,3,6,3,5,3,2
27905,6,3,11,3,8,3,6,3,5,3,2
27906,6,2,11,2,8,2,6,2,5,2,2
27907,6,2,11,2,8,2,6,2,5,2,2
27908,6,2,11,2,8,2,6,2,5,2,2
27909,6,1,11,1,8,1,6,1,5,1,2
27910,6,1,11,1,8,1,6,1,5,1,2
27911,6,1,11,1,8,1,6,1,5,1,2
27912,6,1,11,1,8,1,6,1,5,1,2
27913,6,4,11,4,8,4,6,4,5,4,1
27914,6,3,11,3,8,3,6,3,5,3,1
27915,6,3,11,3,8,3,6,3,5,3,1
27916,6,3,11,3,8,3,6,3,5,3,1
27917,6,3,11,3,8,3,6,3,5,3,1
27918,6,2,11,2,8,2,6,2,5,2,1
27919,6,1,11,1,8,1,6,1,5,1,1
27920,6,4,11,4,8,4,6,4,4,4,3
27921,6,3,11,3,8,3,6,3,4,3,3
27922,6,2,11,2,8,2,6,2,4,2,3
27923,6,1,11,1,8,1,6,1,4,1,3
27924,6,1,11,1,8,1,6,1,4,1,3
27925,6,1,11,1,8,1,6,1,4,1,3
27926,6,1,11,1,8,1,6,1,4,1,3
27927,6,4,11,4,8,4,6,4,4,4,2
27928,6,4,11,4,8,4,6,4,4,4,2
27929,6,3,11,3,8,3,6,3,4,3,2
27930,6,3,11,3,8,3,6,3,4,3,2
27931,6,3,11,3,8,3,6,3,4,3,2
27932,6,2,11,2,8,2,6,2,4,2,2
27933,6,2,11,2,8,2,6,2,4,2,2
27934,6,2,11,2,8,2,6,2,4,2,2
27935,6,2,11,2,8,2,6,2,4,2,2
27936,6,2,11,2,8,2,6,2,4,2,2
27937,6,1,11,1,8,1,6,1,4,1,2
27938,6,1,11,1,8,1,6,1,4,1,2
27939,6,1,11,1,8,1,6,1,4,1,2
27940,6,1,11,1,8,1,6,1,4,1,2
27941,6,1,11,1,8,1,6,1,4,1,2
27942,6,1,11,1,8,1,6,1,4,1,2
27943,6,4,11,4,8,4,6,4,4,4,1
27944,6,2,11,2,8,2,6,2,4,2,1
27945,6,1,11,1,8,1,6,1,4,1,1
27946,6,1,11,1,8,1,6,1,4,1,1
27947,6,4,11,4,8,4,6,4,3,4,2
27948,6,4,11,4,8,4,6,4,3,4,2
27949,6,4,11,4,8,4,6,4,3,4,2
27950,6,3,11,3,8,3,6,3,3,3,2
27951,6,2,11,2,8,2,6,2,3,2,2
27952,6,1,11,1,8,1,6,1,3,1,2
27953,6,1,11,1,8,1,6,1,3,1,2
27954,6,4,11,4,8,4,6,4,3,4,1
27955,6,4,11,4,8,4,6,4,3,4,1
27956,6,3,11,3,8,3,6,3,3,3,1
27957,6,3,11,3,8,3,6,3,3,3,1
27958,6,3,11,3,8,3,6,3,3,3,1
27959,6,3,11,3,8,3,6,3,3,3,1
27960,6,2,11,2,8,2,6,2,3,2,1
27961,6,2,11,2,8,2,6,2,3,2,1
27962,6,2,11,2,8,2,6,2,3,2,1
27963,6,2,11,2,8,2,6,2,3,2,1
27964,6,1,11,1,8,1,6,1,3,1,1
27965,6,1,11,1,8,1,6,1,3,1,1
27966,6,1,11,1,8,1,6,1,3,1,1
27967,6,3,11,3,8,3,6,3,2,3,1
27968,6,3,11,3,8,3,6,3,2,3,1
27969,6,3,11,3,8,3,6,3,2,3,1
27970,6,3,11,3,8,3,6,3,2,3,1
27971,6,3,11,3,8,3,6,3,2,3,1
27972,6,3,11,3,8,3,6,3,2,3,1
27973,6,2,11,2,8,2,6,2,2,2,1
27974,6,2,11,2,8,2,6,2,2,2,1
27975,6,1,11,1,8,1,6,1,2,1,1
27976,6,1,11,1,8,1,6,1,2,1,1
27977,6,1,11,1,8,1,6,1,2,1,1
27978,6,1,11,1,8,1,6,1,2,1,1
27979,6,1,11,1,8,1,6,1,2,1,1
27980,6,4,11,4,8,4,5,4,4,4,3
27981,6,3,11,3,8,3,5,3,4,3,3
27982,6,3,11,3,8,3,5,3,4,3,3
27983,6,2,11,2,8,2,5,2,4,2,3
27984,6,3,11,3,8,3,5,3,4,3,2
27985,6,3,11,3,8,3,5,3,4,3,2
27986,6,1,11,1,8,1,5,1,4,1,2
27987,6,1,11,1,8,1,5,1,4,1,2
27988,6,4,11,4,8,4,5,4,4,4,1
27989,6,4,11,4,8,4,5,4,4,4,1
27990,6,4,11,4,8,4,5,4,4,4,1
27991,6,4,11,4,8,4,5,4,4,4,1
27992,6,3,11,3,8,3,5,3,4,3,1
27993,6,3,11,3,8,3,5,3,4,3,1
27994,6,2,11,2,8,2,5,2,4,2,1
27995,6,2,11,2,8,2,5,2,4,2,1
27996,6,1,11,1,8,1,5,1,4,1,1
27997,6,1,11,1,8,1,5,1,4,1,1
27998,6,1,11,1,8,1,5,1,4,1,1
27999,6,4,11,4,8,4,5,4,3,4,2
28000,6,3,11,3,8,3,5,3,3,3,2
28001,6,2,11,2,8,2,5,2,3,2,2
28002,6,2,11,2,8,2,5,2,3,2,2
28003,6,1,11,1,8,1,5,1,3,1,2
28004,6,4,11,4,8,4,5,4,3,4,1
28005,6,4,11,4,8,4,5,4,3,4,1
28006,6,4,11,4,8,4,5,4,3,4,1
28007,6,4,11,4,8,4,5,4,3,4,1
28008,6,3,11,3,8,3,5,3,3,3,1
28009,6,3,11,3,8,3,5,3,3,3,1
28010,6,2,11,2,8,2,5,2,3,2,1
28011,6,2,11,2,8,2,5,2,3,2,1
28012,6,2,11,2,8,2,5,2,3,2,1
28013,6,2,11,2,8,2,5,2,3,2,1
28014,6,1,11,1,8,1,5,1,3,1,1
28015,6,1,11,1,8,1,5,1,3,1,1
28016,6,1,11,1,8,1,5,1,3,1,1
28017,6,4,11,4,8,4,5,4,2,4,1
28018,6,4,11,4,8,4,5,4,2,4,1
28019,6,3,11,3,8,3,5,3,2,3,1
28020,6,3,11,3,8,3,5,3,2,3,1
28021,6,2,11,2,8,2,5,2,2,2,1
28022,6,2,11,2,8,2,5,2,2,2,1
28023,6,2,11,2,8,2,5,2,2,2,1
28024,6,1,11,1,8,1,5,1,2,1,1
28025,6,1,11,1,8,1,5,1,2,1,1
28026,6,1,11,1,8,1,5,1,2,1,1
28027,6,3,11,3,8,3,4,3,3,3,2
28028,6,3,11,3,8,3,4,3,3,3,2
28029,6,3,11,3,8,3,4,3,3,3,2
28030,6,2,11,2,8,2,4,2,3,2,2
28031,6,2,11,2,8,2,4,2,3,2,2
28032,6,1,11,1,8,1,4,1,3,1,2
28033,6,4,11,4,8,4,4,4,3,4,1
28034,6,3,11,3,8,3,4,3,3,3,1
28035,6,3,11,3,8,3,4,3,3,3,1
28036,6,2,11,2,8,2,4,2,3,2,1
28037,6,1,11,1,8,1,4,1,3,1,1
28038,6,1,11,1,8,1,4,1,3,1,1
28039,6,1,11,1,8,1,4,1,3,1,1
28040,6,4,11,4,8,4,4,4,2,4,1
28041,6,4,11,4,8,4,4,4,2,4,1
28042,6,3,11,3,8,3,4,3,2,3,1
28043,6,3,11,3,8,3,4,3,2,3,1
28044,6,2,11,2,8,2,4,2,2,2,1
28045,6,2,11,2,8,2,4,2,2,2,1
28046,6,2,11,2,8,2,4,2,2,2,1
28047,6,1,11,1,8,1,4,1,2,1,1
28048,6,1,11,1,8,1,4,1,2,1,1
28049,6,1,11,1,8,1,4,1,2,1,1
28050,6,4,11,4,8,4,3,4,2,4,1
28051,6,4,11,4,8,4,3,4,2,4,1
28052,6,4,11,4,8,4,3,4,2,4,1
28053,6,4,11,4,8,4,3,4,2,4,1
28054,6,3,11,3,8,3,3,3,2,3,1
28055,6,3,11,3,8,3,3,3,2,3,1
28056,6,3,11,3,8,3,3,3,2,3,1
28057,6,3,11,3,8,3,3,3,2,3,1
28058,6,2,11,2,8,2,3,2,2,2,1
28059,6,2,11,2,8,2,3,2,2,2,1
28060,6,1,11,1,8,1,3,1,2,1,1
28061,6,4,11,4,7,4,6,4,5,4,4
28062,6,4,11,4,7,4,6,4,5,4,4
28063,6,3,11,3,7,3,6,3,5,3,4
28064,6,3,11,3,7,3,6,3,5,3,4
28065,6,2,11,2,7,2,6,2,5,2,4
28066,6,2,11,2,7,2,6,2,5,2,4
28067,6,2,11,2,7,2,6,2,5,2,4
28068,6,1,11,1,7,1,6,1,5,1,4
28069,6,1,11,1,7,1,6,1,5,1,4
28070,6,1,11,1,7,1,6,1,5,1,4
28071,6,1,11,1,7,1,6,1,5,1,4
28072,6,4,11,4,7,4,6,4,5,4,3
28073,6,4,11,4,7,4,6,4,5,4,3
28074,6,4,11,4,7,4,6,4,5,4,3
28075,6,4,11,4,7,4,6,4,5,4,3
28076,6,3,11,3,7,3,6,3,5,3,3
28077,6,3,11,3,7,3,6,3,5,3,3
28078,6,2,11,2,7,2,6,2,5,2,3
28079,6,4,11,4,7,4,6,4,5,4,2
28080,6,4,11,4,7,4,6,4,5,4,2
28081,6,3,11,3,7,3,6,3,5,3,2
28082,6,3,11,3,7,3,6,3,5,3,2
28083,6,3,11,3,7,3,6,3,5,3,2
28084,6,2,11,2,7,2,6,2,5,2,2
28085,6,2,11,2,7,2,6,2,5,2,2
28086,6,1,11,1,7,1,6,1,5,1,2
28087,6,1,11,1,7,1,6,1,5,1,2
28088,6,1,11,1,7,1,6,1,5,1,2
28089,6,1,11,1,7,1,6,1,5,1,2
28090,6,4,11,4,7,4,6,4,5,4,1
28091,6,4,11,4,7,4,6,4,5,4,1
28092,6,4,11,4,7,4,6,4,5,4,1
28093,6,4,11,4,7,4,6,4,5,4,1
28094,6,3,11,3,7,3,6,3,5,3,1
28095,6,2,11,2,7,2,6,2,5,2,1
28096,6,1,11,1,7,1,6,1,5,1,1
28097,6,1,11,1,7,1,6,1,5,1,1
28098,6,1,11,1,7,1,6,1,5,1,1
28099,6,1,11,1,7,1,6,1,5,1,1
28100,6,1,11,1,7,1,6,1,5,1,1
28101,6,1,11,1,7,1,6,1,5,1,1
28102,6,4,11,4,7,4,6,4,4,4,3
28103,6,4,11,4,7,4,6,4,4,4,3
28104,6,4,11,4,7,4,6,4,4,4,3
28105,6,3,11,3,7,3,6,3,4,3,3
28106,6,3,11,3,7,3,6,3,4,3,3
28107,6,2,11,2,7,2,6,2,4,2,3
28108,6,2,11,2,7,2,6,2,4,2,3
28109,6,1,11,1,7,1,6,1,4,1,3
28110,6,1,11,1,7,1,6,1,4,1,3
28111,6,1,11,1,7,1,6,1,4,1,3
28112,6,3,11,3,7,3,6,3,4,3,2
28113,6,2,11,2,7,2,6,2,4,2,2
28114,6,2,11,2,7,2,6,2,4,2,2
28115,6,2,11,2,7,2,6,2,4,2,2
28116,6,2,11,2,7,2,6,2,4,2,2
28117,6,2,11,2,7,2,6,2,4,2,2
28118,6,1,11,1,7,1,6,1,4,1,2
28119,6,1,11,1,7,1,6,1,4,1,2
28120,6,4,11,4,7,4,6,4,4,4,1
28121,6,4,11,4,7,4,6,4,4,4,1
28122,6,3,11,3,7,3,6,3,4,3,1
28123,6,2,11,2,7,2,6,2,4,2,1
28124,6,2,11,2,7,2,6,2,4,2,1
28125,6,1,11,1,7,1,6,1,4,1,1
28126,6,1,11,1,7,1,6,1,4,1,1
28127,6,1,11,1,7,1,6,1,4,1,1
28128,6,4,11,4,7,4,6,4,3,4,2
28129,6,4,11,4,7,4,6,4,3,4,2
28130,6,3,11,3,7,3,6,3,3,3,2
28131,6,3,11,3,7,3,6,3,3,3,2
28132,6,3,11,3,7,3,6,3,3,3,2
28133,6,2,11,2,7,2,6,2,3,2,2
28134,6,1,11,1,7,1,6,1,3,1,2
28135,6,1,11,1,7,1,6,1,3,1,2
28136,6,4,11,4,7,4,6,4,3,4,1
28137,6,4,11,4,7,4,6,4,3,4,1
28138,6,4,11,4,7,4,6,4,3,4,1
28139,6,3,11,3,7,3,6,3,3,3,1
28140,6,2,11,2,7,2,6,2,3,2,1
28141,6,2,11,2,7,2,6,2,3,2,1
28142,6,2,11,2,7,2,6,2,3,2,1
28143,6,1,11,1,7,1,6,1,3,1,1
28144,6,1,11,1,7,1,6,1,3,1,1
28145,6,1,11,1,7,1,6,1,3,1,1
28146,6,4,11,4,7,4,6,4,2,4,1
28147,6,4,11,4,7,4,6,4,2,4,1
28148,6,4,11,4,7,4,6,4,2,4,1
28149,6,3,11,3,7,3,6,3,2,3,1
28150,6,3,11,3,7,3,6,3,2,3,1
28151,6,1,11,1,7,1,6,1,2,1,1
28152,6,1,11,1,7,1,6,1,2,1,1
28153,6,1,11,1,7,1,6,1,2,1,1
28154,6,4,11,4,7,4,5,4,4,4,3
28155,6,3,11,3,7,3,5,3,4,3,3
28156,6,3,11,3,7,3,5,3,4,3,3
28157,6,3,11,3,7,3,5,3,4,3,3
28158,6,3,11,3,7,3,5,3,4,3,3
28159,6,2,11,2,7,2,5,2,4,2,3
28160,6,2,11,2,7,2,5,2,4,2,3
28161,6,2,11,2,7,2,5,2,4,2,3
28162,6,1,11,1,7,1,5,1,4,1,3
28163,6,1,11,1,7,1,5,1,4,1,3
28164,6,4,11,4,7,4,5,4,4,4,2
28165,6,4,11,4,7,4,5,4,4,4,2
28166,6,3,11,3,7,3,5,3,4,3,2
28167,6,2,11,2,7,2,5,2,4,2,2
28168,6,2,11,2,7,2,5,2,4,2,2
28169,6,2,11,2,7,2,5,2,4,2,2
28170,6,1,11,1,7,1,5,1,4,1,2
28171,6,1,11,1,7,1,5,1,4,1,2
28172,6,1,11,1,7,1,5,1,4,1,2
28173,6,1,11,1,7,1,5,1,4,1,2
28174,6,4,11,4,7,4,5,4,4,4,1
28175,6,4,11,4,7,4,5,4,4,4,1
28176,6,3,11,3,7,3,5,3,4,3,1
28177,6,2,11,2,7,2,5,2,4,2,1
28178,6,2,11,2,7,2,5,2,4,2,1
28179,6,1,11,1,7,1,5,1,4,1,1
28180,6,1,11,1,7,1,5,1,4,1,1
28181,6,1,11,1,7,1,5,1,4,1,1
28182,6,1,11,1,7,1,5,1,4,1,1
28183,6,1,11,1,7,1,5,1,4,1,1
28184,6,4,11,4,7,4,5,4,3,4,2
28185,6,4,11,4,7,4,5,4,3,4,2
28186,6,4,11,4,7,4,5,4,3,4,2
28187,6,4,11,4,7,4,5,4,3,4,2
28188,6,3,11,3,7,3,5,3,3,3,2
28189,6,3,11,3,7,3,5,3,3,3,2
28190,6,2,11,2,7,2,5,2,3,2,2
28191,6,2,11,2,7,2,5,2,3,2,2
28192,6,2,11,2,7,2,5,2,3,2,2
28193,6,4,11,4,7,4,5,4,3,4,1
28194,6,4,11,4,7,4,5,4,3,4,1
28195,6,4,11,4,7,4,5,4,3,4,1
28196,6,3,11,3,7,3,5,3,3,3,1
28197,6,2,11,2,7,2,5,2,3,2,1
28198,6,1,11,1,7,1,5,1,3,1,1
28199,6,4,11,4,7,4,5,4,2,4,1
28200,6,4,11,4,7,4,5,4,2,4,1
28201,6,4,11,4,7,4,5,4,2,4,1
28202,6,4,11,4,7,4,5,4,2,4,1
28203,6,3,11,3,7,3,5,3,2,3,1
28204,6,2,11,2,7,2,5,2,2,2,1
28205,6,1,11,1,7,1,5,1,2,1,1
28206,6,4,11,4,7,4,4,4,3,4,2
28207,6,4,11,4,7,4,4,4,3,4,2
28208,6,4,11,4,7,4,4,4,3,4,2
28209,6,4,11,4,7,4,4,4,3,4,2
28210,6,3,11,3,7,3,4,3,3,3,2
28211,6,3,11,3,7,3,4,3,3,3,2
28212,6,3,11,3,7,3,4,3,3,3,2
28213,6,3,11,3,7,3,4,3,3,3,2
28214,6,3,11,3,7,3,4,3,3,3,2
28215,6,2,11,2,7,2,4,2,3,2,2
28216,6,2,11,2,7,2,4,2,3,2,2
28217,6,2,11,2,7,2,4,2,3,2,2
28218,6,2,11,2,7,2,4,2,3,2,2
28219,6,4,11,4,7,4,4,4,3,4,1
28220,6,3,11,3,7,3,4,3,3,3,1
28221,6,3,11,3,7,3,4,3,3,3,1
28222,6,3,11,3,7,3,4,3,3,3,1
28223,6,2,11,2,7,2,4,2,3,2,1
28224,6,2,11,2,7,2,4,2,3,2,1
28225,6,1,11,1,7,1,4,1,3,1,1
28226,6,2,11,2,7,2,4,2,2,2,1
28227,6,2,11,2,7,2,4,2,2,2,1
28228,6,2,11,2,7,2,4,2,2,2,1
28229,6,1,11,1,7,1,4,1,2,1,1
28230,6,4,11,4,7,4,3,4,2,4,1
28231,6,4,11,4,7,4,3,4,2,4,1
28232,6,4,11,4,7,4,3,4,2,4,1
28233,6,4,11,4,7,4,3,4,2,4,1
28234,6,3,11,3,7,3,3,3,2,3,1
28235,6,3,11,3,7,3,3,3,2,3,1
28236,6,2,11,2,7,2,3,2,2,2,1
28237,6,2,11,2,7,2,3,2,2,2,1
28238,6,2,11,2,7,2,3,2,2,2,1
28239,6,1,11,1,7,1,3,1,2,1,1
28240,6,1,11,1,7,1,3,1,2,1,1
28241,6,1,11,1,7,1,3,1,2,1,1
28242,6,2,11,2,6,2,5,2,4,2,3
28243,6,2,11,2,6,2,5,2,4,2,3
28244,6,2,11,2,6,2,5,2,4,2,3
28245,6,2,11,2,6,2,5,2,4,2,3
28246,6,4,11,4,6,4,5,4,4,4,2
28247,6,4,11,4,6,4,5,4,4,4,2
28248,6,3,11,3,6,3,5,3,4,3,2
28249,6,2,11,2,6,2,5,2,4,2,2
28250,6,2,11,2,6,2,5,2,4,2,2
28251,6,2,11,2,6,2,5,2,4,2,2
28252,6,1,11,1,6,1,5,1,4,1,2
28253,6,1,11,1,6,1,5,1,4,1,2
28254,6,1,11,1,6,1,5,1,4,1,1
28255,6,1,11,1,6,1,5,1,4,1,1
28256,6,1,11,1,6,1,5,1,4,1,1
28257,6,1,11,1,6,1,5,1,4,1,1
28258,6,4,11,4,6,4,5,4,3,4,2
28259,6,3,11,3,6,3,5,3,3,3,2
28260,6,3,11,3,6,3,5,3,3,3,2
28261,6,2,11,2,6,2,5,2,3,2,2
28262,6,2,11,2,6,2,5,2,3,2,2
28263,6,2,11,2,6,2,5,2,3,2,2
28264,6,1,11,1,6,1,5,1,3,1,2
28265,6,4,11,4,6,4,5,4,3,4,1
28266,6,4,11,4,6,4,5,4,3,4,1
28267,6,3,11,3,6,3,5,3,3,3,1
28268,6,3,11,3,6,3,5,3,3,3,1
28269,6,3,11,3,6,3,5,3,3,3,1
28270,6,3,11,3,6,3,5,3,3,3,1
28271,6,3,11,3,6,3,5,3,3,3,1
28272,6,2,11,2,6,2,5,2,3,2,1
28273,6,2,11,2,6,2,5,2,3,2,1
28274,6,2,11,2,6,2,5,2,3,2,1
28275,6,1,11,1,6,1,5,1,3,1,1
28276,6,1,11,1,6,1,5,1,3,1,1
28277,6,4,11,4,6,4,5,4,2,4,1
28278,6,4,11,4,6,4,5,4,2,4,1
28279,6,4,11,4,6,4,5,4,2,4,1
28280,6,3,11,3,6,3,5,3,2,3,1
28281,6,3,11,3,6,3,5,3,2,3,1
28282,6,3,11,3,6,3,5,3,2,3,1
28283,6,2,11,2,6,2,5,2,2,2,1
28284,6,2,11,2,6,2,5,2,2,2,1
28285,6,1,11,1,6,1,5,1,2,1,1
28286,6,1,11,1,6,1,5,1,2,1,1
28287,6,4,11,4,6,4,4,4,3,4,2
28288,6,4,11,4,6,4,4,4,3,4,2
28289,6,3,11,3,6,3,4,3,3,3,2
28290,6,3,11,3,6,3,4,3,3,3,2
28291,6,3,11,3,6,3,4,3,3,3,2
28292,6,2,11,2,6,2,4,2,3,2,2
28293,6,1,11,1,6,1,4,1,3,1,2
28294,6,1,11,1,6,1,4,1,3,1,2
28295,6,1,11,1,6,1,4,1,3,1,2
28296,6,4,11,4,6,4,4,4,3,4,1
28297,6,4,11,4,6,4,4,4,3,4,1
28298,6,4,11,4,6,4,4,4,3,4,1
28299,6,3,11,3,6,3,4,3,3,3,1
28300,6,3,11,3,6,3,4,3,3,3,1
28301,6,2,11,2,6,2,4,2,3,2,1
28302,6,2,11,2,6,2,4,2,3,2,1
28303,6,4,11,4,6,4,4,4,2,4,1
28304,6,4,11,4,6,4,4,4,2,4,1
28305,6,3,11,3,6,3,4,3,2,3,1
28306,6,3,11,3,6,3,4,3,2,3,1
28307,6,3,11,3,6,3,4,3,2,3,1
28308,6,3,11,3,6,3,4,3,2,3,1
28309,6,2,11,2,6,2,4,2,2,2,1
28310,6,2,11,2,6,2,4,2,2,2,1
28311,6,2,11,2,6,2,4,2,2,2,1
28312,6,1,11,1,6,1,4,1,2,1,1
28313,6,1,11,1,6,1,4,1,2,1,1
28314,6,1,11,1,6,1,4,1,2,1,1
28315,6,4,11,4,6,4,3,4,2,4,1
28316,6,4,11,4,6,4,3,4,2,4,1
28317,6,4,11,4,6,4,3,4,2,4,1
28318,6,3,11,3,6,3,3,3,2,3,1
28319,6,3,11,3,6,3,3,3,2,3,1
28320,6,3,11,3,6,3,3,3,2,3,1
28321,6,2,11,2,6,2,3,2,2,2,1
28322,6,2,11,2,6,2,3,2,2,2,1
28323,6,2,11,2,6,2,3,2,2,2,1
28324,6,1,11,1,6,1,3,1,2,1,1
28325,6,1,11,1,6,1,3,1,2,1,1
28326,6,1,11,1,6,1,3,1,2,1,1
28327,6,1,11,1,6,1,3,1,2,1,1
28328,6,4,11,4,5,4,4,4,3,4,2
28329,6,4,11,4,5,4,4,4,3,4,2
28330,6,4,11,4,5,4,4,4,3,4,2
28331,6,3,11,3,5,3,4,3,3,3,2
28332,6,2,11,2,5,2,4,2,3,2,2
28333,6,1,11,1,5,1,4,1,3,1,2
28334,6,1,11,1,5,1,4,1,3,1,2
28335,6,1,11,1,5,1,4,1,3,1,2
28336,6,1,11,1,5,1,4,1,3,1,2
28337,6,1,11,1,5,1,4,1,3,1,2
28338,6,1,11,1,5,1,4,1,3,1,2
28339,6,4,11,4,5,4,4,4,3,4,1
28340,6,4,11,4,5,4,4,4,3,4,1
28341,6,4,11,4,5,4,4,4,3,4,1
28342,6,3,11,3,5,3,4,3,3,3,1
28343,6,2,11,2,5,2,4,2,3,2,1
28344,6,2,11,2,5,2,4,2,3,2,1
28345,6,1,11,1,5,1,4,1,3,1,1
28346,6,1,11,1,5,1,4,1,3,1,1
28347,6,1,11,1,5,1,4,1,3,1,1
28348,6,4,11,4,5,4,4,4,2,4,1
28349,6,4,11,4,5,4,4,4,2,4,1
28350,6,3,11,3,5,3,4,3,2,3,1
28351,6,3,11,3,5,3,4,3,2,3,1
28352,6,3,11,3,5,3,4,3,2,3,1
28353,6,2,11,2,5,2,4,2,2,2,1
28354,6,1,11,1,5,1,4,1,2,1,1
28355,6,4,11,4,5,4,3,4,2,4,1
28356,6,3,11,3,5,3,3,3,2,3,1
28357,6,3,11,3,5,3,3,3,2,3,1
28358,6,2,11,2,5,2,3,2,2,2,1
28359,6,1,11,1,5,1,3,1,2,1,1
28360,6,4,11,4,4,4,3,4,2,4,1
28361,6,4,11,4,4,4,3,4,2,4,1
28362,6,4,11,4,4,4,3,4,2,4,1
28363,6,3,11,3,4,3,3,3,2,3,1
28364,6,2,11,2,4,2,3,2,2,2,1
28365,6,2,11,2,4,2,3,2,2,2,1
28366,6,2,11,2,4,2,3,2,2,2,1
28367,6,1,11,1,4,1,3,1,2,1,1
28368,6,1,11,1,4,1,3,1,2,1,1
28369,6,4,10,4,9,4,8,4,7,4,5
28370,6,4,10,4,9,4,8,4,7,4,5
28371,6,4,10,4,9,4,8,4,7,4,5
28372,6,4,10,4,9,4,8,4,7,4,5
28373,6,3,10,3,9,3,8,3,7,3,5
28374,6,3,10,3,9,3,8,3,7,3,5
28375,6,2,10,2,9,2,8,2,7,2,5
28376,6,2,10,2,9,2,8,2,7,2,5
28377,6,1,10,1,9,1,8,1,7,1,5
28378,6,1,10,1,9,1,8,1,7,1,5
28379,6,1,10,1,9,1,8,1,7,1,5
28380,6,4,10,4,9,4,8,4,7,4,4
28381,6,4,10,4,9,4,8,4,7,4,4
28382,6,4,10,4,9,4,8,4,7,4,4
28383,6,4,10,4,9,4,8,4,7,4,4
28384,6,4,10,4,9,4,8,4,7,4,4
28385,6,4,10,4,9,4,8,4,7,4,4
28386,6,4,10,4,9,4,8,4,7,4,4
28387,6,3,10,3,9,3,8,3,7,3,4
28388,6,2,10,2,9,2,8,2,7,2,4
28389,6,1,10,1,9,1,8,1,7,1,4
28390,6,4,10,4,9,4,8,4,7,4,3
28391,6,3,10,3,9,3,8,3,7,3,3
28392,6,3,10,3,9,3,8,3,7,3,3
28393,6,3,10,3,9,3,8,3,7,3,3
28394,6,3,10,3,9,3,8,3,7,3,3
28395,6,3,10,3,9,3,8,3,7,3,3
28396,6,3,10,3,9,3,8,3,7,3,3
28397,6,2,10,2,9,2,8,2,7,2,3
28398,6,2,10,2,9,2,8,2,7,2,3
28399,6,1,10,1,9,1,8,1,7,1,3
28400,6,1,10,1,9,1,8,1,7,1,3
28401,6,1,10,1,9,1,8,1,7,1,3
28402,6,1,10,1,9,1,8,1,7,1,3
28403,6,1,10,1,9,1,8,1,7,1,3
28404,6,4,10,4,9,4,8,4,7,4,2
28405,6,4,10,4,9,4,8,4,7,4,2
28406,6,3,10,3,9,3,8,3,7,3,2
28407,6,3,10,3,9,3,8,3,7,3,2
28408,6,2,10,2,9,2,8,2,7,2,2
28409,6,2,10,2,9,2,8,2,7,2,2
28410,6,1,10,1,9,1,8,1,7,1,2
28411,6,4,10,4,9,4,8,4,7,4,1
28412,6,4,10,4,9,4,8,4,7,4,1
28413,6,4,10,4,9,4,8,4,7,4,1
28414,6,3,10,3,9,3,8,3,7,3,1
28415,6,2,10,2,9,2,8,2,7,2,1
28416,6,2,10,2,9,2,8,2,7,2,1
28417,6,1,10,1,9,1,8,1,7,1,1
28418,6,1,10,1,9,1,8,1,7,1,1
28419,6,1,10,1,9,1,8,1,7,1,1
28420,6,1,10,1,9,1,8,1,7,1,1
28421,6,4,10,4,9,4,8,4,6,4,5
28422,6,3,10,3,9,3,8,3,6,3,5
28423,6,3,10,3,9,3,8,3,6,3,5
28424,6,3,10,3,9,3,8,3,6,3,5
28425,6,3,10,3,9,3,8,3,6,3,5
28426,6,3,10,3,9,3,8,3,6,3,5
28427,6,2,10,2,9,2,8,2,6,2,5
28428,6,2,10,2,9,2,8,2,6,2,5
28429,6,2,10,2,9,2,8,2,6,2,5
28430,6,2,10,2,9,2,8,2,6,2,5
28431,6,2,10,2,9,2,8,2,6,2,5
28432,6,1,10,1,9,1,8,1,6,1,5
28433,6,1,10,1,9,1,8,1,6,1,5
28434,6,1,10,1,9,1,8,1,6,1,5
28435,6,1,10,1,9,1,8,1,6,1,5
28436,6,4,10,4,9,4,8,4,6,4,4
28437,6,4,10,4,9,4,8,4,6,4,4
28438,6,4,10,4,9,4,8,4,6,4,4
28439,6,2,10,2,9,2,8,2,6,2,4
28440,6,1,10,1,9,1,8,1,6,1,4
28441,6,1,10,1,9,1,8,1,6,1,4
28442,6,4,10,4,9,4,8,4,6,4,3
28443,6,4,10,4,9,4,8,4,6,4,3
28444,6,4,10,4,9,4,8,4,6,4,3
