,bfront_label,bfront_c1_suit,bfront_c1_rank,bfront_c2_suit,bfront_c2_rank,bfront_c3_suit,bfront_c3_rank
28465,2,1,8,2,8,3,7
28466,2,1,8,2,8,2,7
28467,2,1,8,2,8,2,7
28468,2,1,8,2,8,1,7
28469,2,1,8,2,8,1,7
28470,2,1,8,2,8,1,7
28471,2,1,8,2,8,1,7
28472,2,1,8,2,8,1,7
28473,2,4,8,3,8,3,6
28474,2,4,8,3,8,3,6
28475,2,4,8,3,8,3,6
28476,2,4,8,3,8,2,6
28477,2,4,8,3,8,1,6
28478,2,4,8,2,8,4,6
28479,2,4,8,2,8,3,6
28480,2,4,8,2,8,3,6
28481,2,4,8,2,8,2,6
28482,2,4,8,2,8,1,6
28483,2,4,8,2,8,1,6
28484,2,4,8,2,8,1,6
28485,2,4,8,1,8,4,6
28486,2,4,8,1,8,4,6
28487,2,4,8,1,8,3,6
28488,2,4,8,1,8,3,6
28489,2,4,8,1,8,2,6
28490,2,4,8,1,8,1,6
28491,2,4,8,1,8,1,6
28492,2,3,8,4,8,4,6
28493,2,3,8,4,8,2,6
28494,2,3,8,4,8,1,6
28495,2,3,8,4,8,1,6
28496,2,3,8,2,8,4,6
28497,2,3,8,2,8,3,6
28498,2,3,8,2,8,2,6
28499,2,3,8,2,8,2,6
28500,2,3,8,2,8,1,6
28501,2,3,8,1,8,4,6
28502,2,3,8,1,8,4,6
28503,2,3,8,1,8,4,6
28504,2,3,8,1,8,3,6
28505,2,3,8,1,8,2,6
28506,2,2,8,4,8,4,6
28507,2,2,8,4,8,2,6
28508,2,2,8,4,8,2,6
28509,2,2,8,4,8,1,6
28510,2,2,8,3,8,3,6
28511,2,2,8,3,8,3,6
28512,2,2,8,3,8,1,6
28513,2,2,8,1,8,3,6
28514,2,1,8,4,8,4,6
28515,2,1,8,4,8,3,6
28516,2,1,8,4,8,2,6
28517,2,1,8,4,8,2,6
28518,2,1,8,4,8,2,6
28519,2,1,8,4,8,1,6
28520,2,1,8,3,8,4,6
28521,2,1,8,3,8,3,6
28522,2,1,8,3,8,3,6
28523,2,1,8,3,8,3,6
28524,2,1,8,3,8,2,6
28525,2,1,8,3,8,1,6
28526,2,1,8,3,8,1,6
28527,2,1,8,3,8,1,6
28528,2,1,8,2,8,4,6
28529,2,1,8,2,8,3,6
28530,2,1,8,2,8,3,6
28531,2,1,8,2,8,2,6
28532,2,1,8,2,8,2,6
28533,2,1,8,2,8,2,6
28534,2,1,8,2,8,1,6
28535,2,1,8,2,8,1,6
28536,2,1,8,2,8,1,6
28537,2,4,8,3,8,4,5
28538,2,4,8,3,8,3,5
28539,2,4,8,2,8,3,5
28540,2,4,8,2,8,3,5
28541,2,4,8,2,8,3,5
28542,2,4,8,2,8,1,5
28543,2,4,8,2,8,1,5
28544,2,4,8,1,8,3,5
28545,2,4,8,1,8,2,5
28546,2,4,8,1,8,1,5
28547,2,4,8,1,8,1,5
28548,2,3,8,4,8,4,5
28549,2,3,8,4,8,3,5
28550,2,3,8,4,8,3,5
28551,2,3,8,4,8,2,5
28552,2,3,8,4,8,2,5
28553,2,3,8,2,8,4,5
28554,2,3,8,2,8,3,5
28555,2,3,8,2,8,2,5
28556,2,3,8,2,8,2,5
28557,2,3,8,2,8,1,5
28558,2,3,8,1,8,4,5
28559,2,3,8,1,8,3,5
28560,2,2,8,4,8,3,5
28561,2,2,8,4,8,2,5
28562,2,2,8,4,8,2,5
28563,2,2,8,3,8,3,5
28564,2,2,8,3,8,3,5
28565,2,2,8,1,8,4,5
28566,2,1,8,4,8,3,5
28567,2,1,8,4,8,2,5
28568,2,1,8,4,8,2,5
28569,2,1,8,4,8,1,5
28570,2,1,8,4,8,1,5
28571,2,1,8,3,8,4,5
28572,2,1,8,3,8,4,5
28573,2,1,8,3,8,2,5
28574,2,1,8,3,8,1,5
28575,2,1,8,2,8,4,5
28576,2,4,8,2,8,3,4
28577,2,4,8,2,8,3,4
28578,2,4,8,2,8,3,4
28579,2,4,8,2,8,3,4
28580,2,4,8,1,8,4,4
28581,2,4,8,1,8,2,4
28582,2,4,8,1,8,1,4
28583,2,3,8,4,8,4,4
28584,2,3,8,4,8,2,4
28585,2,3,8,2,8,1,4
28586,2,3,8,1,8,3,4
28587,2,3,8,1,8,2,4
28588,2,3,8,1,8,2,4
28589,2,2,8,3,8,4,4
28590,2,2,8,3,8,2,4
28591,2,2,8,3,8,1,4
28592,2,2,8,1,8,1,4
28593,2,1,8,4,8,3,4
28594,2,1,8,4,8,1,4
28595,2,1,8,4,8,1,4
28596,2,1,8,3,8,4,4
28597,2,1,8,3,8,3,4
28598,2,1,8,2,8,3,4
28599,2,1,8,2,8,2,4
28600,2,4,8,1,8,2,3
28601,2,3,8,4,8,2,3
28602,2,3,8,4,8,2,3
28603,2,3,8,2,8,3,3
28604,2,3,8,2,8,3,3
28605,2,3,8,2,8,2,3
28606,2,3,8,2,8,1,3
28607,2,3,8,1,8,3,3
28608,2,3,8,1,8,3,3
28609,2,3,8,1,8,2,3
28610,2,2,8,4,8,3,3
28611,2,2,8,3,8,4,3
28612,2,2,8,3,8,3,3
28613,2,2,8,1,8,3,3
28614,2,1,8,4,8,2,3
28615,2,1,8,3,8,4,3
28616,2,1,8,2,8,2,3
28617,2,4,8,3,8,3,2
28618,2,4,8,1,8,3,2
28619,2,3,8,2,8,4,2
28620,2,3,8,2,8,2,2
28621,2,3,8,1,8,4,2
28622,2,3,8,1,8,4,2
28623,2,3,8,1,8,4,2
28624,2,3,8,1,8,3,2
28625,2,2,8,4,8,2,2
28626,2,2,8,4,8,1,2
28627,2,2,8,3,8,4,2
28628,2,2,8,1,8,3,2
28629,2,1,8,4,8,2,2
28630,2,1,8,3,8,4,2
28631,2,1,8,3,8,4,2
28632,2,1,8,2,8,3,2
28633,2,3,8,2,8,4,1
28634,2,2,8,3,8,4,1
28635,2,1,8,4,8,1,1
28636,2,1,8,3,8,4,1
28637,2,1,8,2,8,4,1
28638,2,1,8,2,8,3,1
28639,2,4,7,3,7,4,13
28640,2,4,7,3,7,4,13
28641,2,4,7,3,7,4,13
28642,2,4,7,3,7,4,13
28643,2,4,7,3,7,4,13
28644,2,4,7,3,7,4,13
28645,2,4,7,3,7,4,13
28646,2,4,7,3,7,4,13
28647,2,4,7,3,7,4,13
28648,2,4,7,3,7,4,13
28649,2,4,7,3,7,4,13
28650,2,4,7,3,7,4,13
28651,2,4,7,3,7,4,13
28652,2,4,7,3,7,4,13
28653,2,4,7,3,7,4,13
28654,2,4,7,3,7,4,13
28655,2,4,7,3,7,4,13
28656,2,4,7,3,7,4,13
28657,2,4,7,3,7,4,13
28658,2,4,7,3,7,4,13
28659,2,4,7,3,7,4,13
28660,2,4,7,3,7,4,13
28661,2,4,7,3,7,4,13
28662,2,4,7,3,7,4,13
28663,2,4,7,3,7,3,13
28664,2,4,7,3,7,3,13
28665,2,4,7,3,7,3,13
28666,2,4,7,3,7,3,13
28667,2,4,7,3,7,3,13
28668,2,4,7,3,7,3,13
28669,2,4,7,3,7,3,13
28670,2,4,7,3,7,3,13
28671,2,4,7,3,7,3,13
28672,2,4,7,3,7,3,13
28673,2,4,7,3,7,3,13
28674,2,4,7,3,7,3,13
28675,2,4,7,3,7,3,13
28676,2,4,7,3,7,3,13
28677,2,4,7,3,7,3,13
28678,2,4,7,3,7,3,13
28679,2,4,7,3,7,3,13
28680,2,4,7,3,7,3,13
28681,2,4,7,3,7,3,13
28682,2,4,7,3,7,3,13
28683,2,4,7,3,7,3,13
28684,2,4,7,3,7,3,13
28685,2,4,7,3,7,3,13
28686,2,4,7,3,7,3,13
28687,2,4,7,3,7,3,13
28688,2,4,7,3,7,3,13
28689,2,4,7,3,7,3,13
28690,2,4,7,3,7,3,13
28691,2,4,7,3,7,3,13
28692,2,4,7,3,7,3,13
28693,2,4,7,3,7,3,13
28694,2,4,7,3,7,3,13
28695,2,4,7,3,7,3,13
28696,2,4,7,3,7,2,13
28697,2,4,7,3,7,2,13
28698,2,4,7,3,7,2,13
28699,2,4,7,3,7,2,13
28700,2,4,7,3,7,2,13
28701,2,4,7,3,7,2,13
28702,2,4,7,3,7,2,13
28703,2,4,7,3,7,2,13
28704,2,4,7,3,7,2,13
28705,2,4,7,3,7,2,13
28706,2,4,7,3,7,2,13
28707,2,4,7,3,7,2,13
28708,2,4,7,3,7,2,13
28709,2,4,7,3,7,2,13
28710,2,4,7,3,7,2,13
28711,2,4,7,3,7,2,13
28712,2,4,7,3,7,2,13
28713,2,4,7,3,7,2,13
28714,2,4,7,3,7,2,13
28715,2,4,7,3,7,2,13
28716,2,4,7,3,7,2,13
28717,2,4,7,3,7,2,13
28718,2,4,7,3,7,2,13
28719,2,4,7,3,7,2,13
28720,2,4,7,3,7,2,13
28721,2,4,7,3,7,2,13
28722,2,4,7,3,7,1,13
28723,2,4,7,3,7,1,13
28724,2,4,7,3,7,1,13
28725,2,4,7,3,7,1,13
28726,2,4,7,3,7,1,13
28727,2,4,7,3,7,1,13
28728,2,4,7,3,7,1,13
28729,2,4,7,3,7,1,13
28730,2,4,7,3,7,1,13
28731,2,4,7,3,7,1,13
28732,2,4,7,3,7,1,13
28733,2,4,7,3,7,1,13
28734,2,4,7,3,7,1,13
28735,2,4,7,3,7,1,13
28736,2,4,7,3,7,1,13
28737,2,4,7,3,7,1,13
28738,2,4,7,3,7,1,13
28739,2,4,7,3,7,1,13
28740,2,4,7,3,7,1,13
28741,2,4,7,3,7,1,13
28742,2,4,7,3,7,1,13
28743,2,4,7,3,7,1,13
28744,2,4,7,3,7,1,13
28745,2,4,7,3,7,1,13
28746,2,4,7,3,7,1,13
28747,2,4,7,3,7,1,13
28748,2,4,7,3,7,1,13
28749,2,4,7,3,7,1,13
28750,2,4,7,3,7,1,13
28751,2,4,7,3,7,1,13
28752,2,4,7,3,7,1,13
28753,2,4,7,3,7,1,13
28754,2,4,7,3,7,1,13
28755,2,4,7,3,7,1,13
28756,2,4,7,3,7,1,13
28757,2,4,7,3,7,1,13
28758,2,4,7,3,7,1,13
28759,2,4,7,3,7,1,13
28760,2,4,7,3,7,1,13
28761,2,4,7,3,7,1,13
28762,2,4,7,2,7,4,13
28763,2,4,7,2,7,4,13
28764,2,4,7,2,7,4,13
28765,2,4,7,2,7,4,13
28766,2,4,7,2,7,4,13
28767,2,4,7,2,7,4,13
28768,2,4,7,2,7,4,13
28769,2,4,7,2,7,4,13
28770,2,4,7,2,7,4,13
28771,2,4,7,2,7,4,13
28772,2,4,7,2,7,4,13
28773,2,4,7,2,7,4,13
28774,2,4,7,2,7,4,13
28775,2,4,7,2,7,4,13
28776,2,4,7,2,7,4,13
28777,2,4,7,2,7,4,13
28778,2,4,7,2,7,4,13
28779,2,4,7,2,7,4,13
28780,2,4,7,2,7,4,13
28781,2,4,7,2,7,4,13
28782,2,4,7,2,7,4,13
28783,2,4,7,2,7,4,13
28784,2,4,7,2,7,4,13
28785,2,4,7,2,7,4,13
28786,2,4,7,2,7,4,13
28787,2,4,7,2,7,4,13
28788,2,4,7,2,7,4,13
28789,2,4,7,2,7,4,13
28790,2,4,7,2,7,4,13
28791,2,4,7,2,7,4,13
28792,2,4,7,2,7,4,13
28793,2,4,7,2,7,4,13
28794,2,4,7,2,7,3,13
28795,2,4,7,2,7,3,13
28796,2,4,7,2,7,3,13
28797,2,4,7,2,7,3,13
28798,2,4,7,2,7,3,13
28799,2,4,7,2,7,3,13
28800,2,4,7,2,7,3,13
28801,2,4,7,2,7,3,13
28802,2,4,7,2,7,3,13
28803,2,4,7,2,7,3,13
28804,2,4,7,2,7,3,13
28805,2,4,7,2,7,3,13
28806,2,4,7,2,7,3,13
28807,2,4,7,2,7,3,13
28808,2,4,7,2,7,3,13
28809,2,4,7,2,7,3,13
28810,2,4,7,2,7,3,13
28811,2,4,7,2,7,3,13
28812,2,4,7,2,7,3,13
28813,2,4,7,2,7,3,13
28814,2,4,7,2,7,3,13
28815,2,4,7,2,7,3,13
28816,2,4,7,2,7,3,13
28817,2,4,7,2,7,3,13
28818,2,4,7,2,7,3,13
28819,2,4,7,2,7,3,13
28820,2,4,7,2,7,3,13
28821,2,4,7,2,7,3,13
28822,2,4,7,2,7,3,13
28823,2,4,7,2,7,3,13
28824,2,4,7,2,7,3,13
28825,2,4,7,2,7,3,13
28826,2,4,7,2,7,3,13
28827,2,4,7,2,7,3,13
28828,2,4,7,2,7,3,13
28829,2,4,7,2,7,3,13
28830,2,4,7,2,7,3,13
28831,2,4,7,2,7,2,13
28832,2,4,7,2,7,2,13
28833,2,4,7,2,7,2,13
28834,2,4,7,2,7,2,13
28835,2,4,7,2,7,2,13
28836,2,4,7,2,7,2,13
28837,2,4,7,2,7,2,13
28838,2,4,7,2,7,2,13
28839,2,4,7,2,7,2,13
28840,2,4,7,2,7,2,13
28841,2,4,7,2,7,2,13
28842,2,4,7,2,7,2,13
28843,2,4,7,2,7,2,13
28844,2,4,7,2,7,2,13
28845,2,4,7,2,7,2,13
28846,2,4,7,2,7,2,13
28847,2,4,7,2,7,2,13
28848,2,4,7,2,7,2,13
28849,2,4,7,2,7,2,13
28850,2,4,7,2,7,2,13
28851,2,4,7,2,7,2,13
28852,2,4,7,2,7,2,13
28853,2,4,7,2,7,2,13
28854,2,4,7,2,7,2,13
28855,2,4,7,2,7,2,13
28856,2,4,7,2,7,2,13
28857,2,4,7,2,7,2,13
28858,2,4,7,2,7,2,13
28859,2,4,7,2,7,2,13
28860,2,4,7,2,7,2,13
28861,2,4,7,2,7,2,13
28862,2,4,7,2,7,2,13
28863,2,4,7,2,7,2,13
28864,2,4,7,2,7,2,13
28865,2,4,7,2,7,1,13
28866,2,4,7,2,7,1,13
28867,2,4,7,2,7,1,13
28868,2,4,7,2,7,1,13
28869,2,4,7,2,7,1,13
28870,2,4,7,2,7,1,13
28871,2,4,7,2,7,1,13
28872,2,4,7,2,7,1,13
28873,2,4,7,2,7,1,13
28874,2,4,7,2,7,1,13
28875,2,4,7,2,7,1,13
28876,2,4,7,2,7,1,13
28877,2,4,7,2,7,1,13
28878,2,4,7,2,7,1,13
28879,2,4,7,2,7,1,13
28880,2,4,7,2,7,1,13
28881,2,4,7,2,7,1,13
28882,2,4,7,2,7,1,13
28883,2,4,7,2,7,1,13
28884,2,4,7,2,7,1,13
28885,2,4,7,2,7,1,13
28886,2,4,7,2,7,1,13
28887,2,4,7,2,7,1,13
28888,2,4,7,2,7,1,13
28889,2,4,7,2,7,1,13
28890,2,4,7,2,7,1,13
28891,2,4,7,2,7,1,13
28892,2,4,7,2,7,1,13
28893,2,4,7,2,7,1,13
28894,2,4,7,2,7,1,13
28895,2,4,7,2,7,1,13
28896,2,4,7,1,7,4,13
28897,2,4,7,1,7,4,13
28898,2,4,7,1,7,4,13
28899,2,4,7,1,7,4,13
28900,2,4,7,1,7,4,13
28901,2,4,7,1,7,4,13
28902,2,4,7,1,7,4,13
28903,2,4,7,1,7,4,13
28904,2,4,7,1,7,4,13
28905,2,4,7,1,7,4,13
28906,2,4,7,1,7,4,13
28907,2,4,7,1,7,4,13
28908,2,4,7,1,7,4,13
28909,2,4,7,1,7,4,13
28910,2,4,7,1,7,4,13
28911,2,4,7,1,7,4,13
28912,2,4,7,1,7,4,13
28913,2,4,7,1,7,4,13
28914,2,4,7,1,7,4,13
28915,2,4,7,1,7,4,13
28916,2,4,7,1,7,4,13
28917,2,4,7,1,7,4,13
28918,2,4,7,1,7,4,13
28919,2,4,7,1,7,4,13
28920,2,4,7,1,7,4,13
28921,2,4,7,1,7,4,13
28922,2,4,7,1,7,4,13
28923,2,4,7,1,7,3,13
28924,2,4,7,1,7,3,13
28925,2,4,7,1,7,3,13
28926,2,4,7,1,7,3,13
28927,2,4,7,1,7,3,13
28928,2,4,7,1,7,3,13
28929,2,4,7,1,7,3,13
28930,2,4,7,1,7,3,13
28931,2,4,7,1,7,3,13
28932,2,4,7,1,7,3,13
28933,2,4,7,1,7,3,13
28934,2,4,7,1,7,3,13
28935,2,4,7,1,7,3,13
28936,2,4,7,1,7,3,13
28937,2,4,7,1,7,3,13
28938,2,4,7,1,7,3,13
28939,2,4,7,1,7,3,13
28940,2,4,7,1,7,3,13
28941,2,4,7,1,7,3,13
28942,2,4,7,1,7,3,13
28943,2,4,7,1,7,3,13
28944,2,4,7,1,7,3,13
28945,2,4,7,1,7,3,13
28946,2,4,7,1,7,3,13
28947,2,4,7,1,7,3,13
28948,2,4,7,1,7,3,13
28949,2,4,7,1,7,3,13
28950,2,4,7,1,7,2,13
28951,2,4,7,1,7,2,13
28952,2,4,7,1,7,2,13
28953,2,4,7,1,7,2,13
28954,2,4,7,1,7,2,13
28955,2,4,7,1,7,2,13
28956,2,4,7,1,7,2,13
28957,2,4,7,1,7,2,13
28958,2,4,7,1,7,2,13
28959,2,4,7,1,7,2,13
28960,2,4,7,1,7,2,13
28961,2,4,7,1,7,2,13
28962,2,4,7,1,7,2,13
28963,2,4,7,1,7,2,13
28964,2,4,7,1,7,2,13
28965,2,4,7,1,7,2,13
28966,2,4,7,1,7,2,13
28967,2,4,7,1,7,2,13
28968,2,4,7,1,7,2,13
28969,2,4,7,1,7,2,13
28970,2,4,7,1,7,2,13
28971,2,4,7,1,7,2,13
28972,2,4,7,1,7,2,13
28973,2,4,7,1,7,2,13
28974,2,4,7,1,7,2,13
28975,2,4,7,1,7,2,13
28976,2,4,7,1,7,2,13
28977,2,4,7,1,7,2,13
28978,2,4,7,1,7,2,13
28979,2,4,7,1,7,2,13
28980,2,4,7,1,7,2,13
28981,2,4,7,1,7,1,13
28982,2,4,7,1,7,1,13
28983,2,4,7,1,7,1,13
28984,2,4,7,1,7,1,13
28985,2,4,7,1,7,1,13
28986,2,4,7,1,7,1,13
28987,2,4,7,1,7,1,13
28988,2,4,7,1,7,1,13
28989,2,4,7,1,7,1,13
28990,2,4,7,1,7,1,13
28991,2,4,7,1,7,1,13
28992,2,4,7,1,7,1,13
28993,2,4,7,1,7,1,13
28994,2,4,7,1,7,1,13
28995,2,4,7,1,7,1,13
28996,2,4,7,1,7,1,13
28997,2,4,7,1,7,1,13
28998,2,4,7,1,7,1,13
28999,2,4,7,1,7,1,13
29000,2,4,7,1,7,1,13
29001,2,4,7,1,7,1,13
29002,2,4,7,1,7,1,13
29003,2,4,7,1,7,1,13
29004,2,4,7,1,7,1,13
29005,2,3,7,4,7,4,13
29006,2,3,7,4,7,4,13
29007,2,3,7,4,7,4,13
29008,2,3,7,4,7,4,13
29009,2,3,7,4,7,4,13
29010,2,3,7,4,7,4,13
29011,2,3,7,4,7,4,13
29012,2,3,7,4,7,4,13
29013,2,3,7,4,7,4,13
29014,2,3,7,4,7,4,13
29015,2,3,7,4,7,4,13
29016,2,3,7,4,7,4,13
29017,2,3,7,4,7,4,13
29018,2,3,7,4,7,4,13
29019,2,3,7,4,7,4,13
29020,2,3,7,4,7,4,13
29021,2,3,7,4,7,4,13
29022,2,3,7,4,7,4,13
29023,2,3,7,4,7,4,13
29024,2,3,7,4,7,4,13
29025,2,3,7,4,7,4,13
29026,2,3,7,4,7,4,13
29027,2,3,7,4,7,4,13
29028,2,3,7,4,7,4,13
29029,2,3,7,4,7,4,13
29030,2,3,7,4,7,4,13
29031,2,3,7,4,7,4,13
29032,2,3,7,4,7,4,13
29033,2,3,7,4,7,4,13
29034,2,3,7,4,7,4,13
29035,2,3,7,4,7,4,13
29036,2,3,7,4,7,4,13
29037,2,3,7,4,7,4,13
29038,2,3,7,4,7,4,13
29039,2,3,7,4,7,4,13
29040,2,3,7,4,7,3,13
29041,2,3,7,4,7,3,13
29042,2,3,7,4,7,3,13
29043,2,3,7,4,7,3,13
29044,2,3,7,4,7,3,13
29045,2,3,7,4,7,3,13
29046,2,3,7,4,7,3,13
29047,2,3,7,4,7,3,13
29048,2,3,7,4,7,3,13
29049,2,3,7,4,7,3,13
29050,2,3,7,4,7,3,13
29051,2,3,7,4,7,3,13
29052,2,3,7,4,7,3,13
29053,2,3,7,4,7,3,13
29054,2,3,7,4,7,3,13
29055,2,3,7,4,7,3,13
29056,2,3,7,4,7,3,13
29057,2,3,7,4,7,3,13
29058,2,3,7,4,7,3,13
29059,2,3,7,4,7,3,13
29060,2,3,7,4,7,3,13
29061,2,3,7,4,7,3,13
29062,2,3,7,4,7,3,13
29063,2,3,7,4,7,3,13
29064,2,3,7,4,7,3,13
29065,2,3,7,4,7,3,13
29066,2,3,7,4,7,3,13
29067,2,3,7,4,7,3,13
29068,2,3,7,4,7,3,13
29069,2,3,7,4,7,3,13
29070,2,3,7,4,7,3,13
29071,2,3,7,4,7,2,13
29072,2,3,7,4,7,2,13
29073,2,3,7,4,7,2,13
29074,2,3,7,4,7,2,13
29075,2,3,7,4,7,2,13
29076,2,3,7,4,7,2,13
29077,2,3,7,4,7,2,13
29078,2,3,7,4,7,2,13
29079,2,3,7,4,7,2,13
29080,2,3,7,4,7,2,13
29081,2,3,7,4,7,2,13
29082,2,3,7,4,7,2,13
29083,2,3,7,4,7,2,13
29084,2,3,7,4,7,2,13
29085,2,3,7,4,7,2,13
29086,2,3,7,4,7,2,13
29087,2,3,7,4,7,2,13
29088,2,3,7,4,7,2,13
29089,2,3,7,4,7,2,13
29090,2,3,7,4,7,2,13
29091,2,3,7,4,7,2,13
29092,2,3,7,4,7,2,13
29093,2,3,7,4,7,2,13
29094,2,3,7,4,7,2,13
29095,2,3,7,4,7,2,13
29096,2,3,7,4,7,1,13
29097,2,3,7,4,7,1,13
29098,2,3,7,4,7,1,13
29099,2,3,7,4,7,1,13
29100,2,3,7,4,7,1,13
29101,2,3,7,4,7,1,13
29102,2,3,7,4,7,1,13
29103,2,3,7,4,7,1,13
29104,2,3,7,4,7,1,13
29105,2,3,7,4,7,1,13
29106,2,3,7,4,7,1,13
29107,2,3,7,4,7,1,13
29108,2,3,7,4,7,1,13
29109,2,3,7,4,7,1,13
29110,2,3,7,4,7,1,13
29111,2,3,7,4,7,1,13
29112,2,3,7,4,7,1,13
29113,2,3,7,4,7,1,13
29114,2,3,7,4,7,1,13
29115,2,3,7,4,7,1,13
29116,2,3,7,4,7,1,13
29117,2,3,7,4,7,1,13
29118,2,3,7,4,7,1,13
29119,2,3,7,4,7,1,13
29120,2,3,7,4,7,1,13
29121,2,3,7,4,7,1,13
29122,2,3,7,4,7,1,13
29123,2,3,7,4,7,1,13
29124,2,3,7,4,7,1,13
29125,2,3,7,4,7,1,13
29126,2,3,7,4,7,1,13
29127,2,3,7,2,7,4,13
29128,2,3,7,2,7,4,13
29129,2,3,7,2,7,4,13
29130,2,3,7,2,7,4,13
29131,2,3,7,2,7,4,13
29132,2,3,7,2,7,4,13
29133,2,3,7,2,7,4,13
29134,2,3,7,2,7,4,13
29135,2,3,7,2,7,4,13
29136,2,3,7,2,7,4,13
29137,2,3,7,2,7,4,13
29138,2,3,7,2,7,4,13
29139,2,3,7,2,7,4,13
29140,2,3,7,2,7,4,13
29141,2,3,7,2,7,4,13
29142,2,3,7,2,7,4,13
29143,2,3,7,2,7,4,13
29144,2,3,7,2,7,4,13
29145,2,3,7,2,7,4,13
29146,2,3,7,2,7,4,13
29147,2,3,7,2,7,4,13
29148,2,3,7,2,7,4,13
29149,2,3,7,2,7,4,13
29150,2,3,7,2,7,4,13
29151,2,3,7,2,7,4,13
29152,2,3,7,2,7,4,13
29153,2,3,7,2,7,4,13
29154,2,3,7,2,7,4,13
29155,2,3,7,2,7,4,13
29156,2,3,7,2,7,4,13
29157,2,3,7,2,7,4,13
29158,2,3,7,2,7,3,13
29159,2,3,7,2,7,3,13
29160,2,3,7,2,7,3,13
29161,2,3,7,2,7,3,13
29162,2,3,7,2,7,3,13
29163,2,3,7,2,7,3,13
29164,2,3,7,2,7,3,13
29165,2,3,7,2,7,3,13
29166,2,3,7,2,7,3,13
29167,2,3,7,2,7,3,13
29168,2,3,7,2,7,3,13
29169,2,3,7,2,7,3,13
29170,2,3,7,2,7,3,13
29171,2,3,7,2,7,3,13
29172,2,3,7,2,7,3,13
29173,2,3,7,2,7,3,13
29174,2,3,7,2,7,3,13
29175,2,3,7,2,7,3,13
29176,2,3,7,2,7,3,13
29177,2,3,7,2,7,3,13
29178,2,3,7,2,7,3,13
29179,2,3,7,2,7,3,13
29180,2,3,7,2,7,3,13
29181,2,3,7,2,7,3,13
29182,2,3,7,2,7,3,13
29183,2,3,7,2,7,3,13
29184,2,3,7,2,7,3,13
29185,2,3,7,2,7,3,13
29186,2,3,7,2,7,3,13
29187,2,3,7,2,7,3,13
29188,2,3,7,2,7,3,13
29189,2,3,7,2,7,3,13
29190,2,3,7,2,7,3,13
29191,2,3,7,2,7,3,13
29192,2,3,7,2,7,3,13
29193,2,3,7,2,7,2,13
29194,2,3,7,2,7,2,13
29195,2,3,7,2,7,2,13
29196,2,3,7,2,7,2,13
29197,2,3,7,2,7,2,13
29198,2,3,7,2,7,2,13
29199,2,3,7,2,7,2,13
29200,2,3,7,2,7,2,13
29201,2,3,7,2,7,2,13
29202,2,3,7,2,7,2,13
29203,2,3,7,2,7,2,13
29204,2,3,7,2,7,2,13
29205,2,3,7,2,7,2,13
29206,2,3,7,2,7,2,13
29207,2,3,7,2,7,2,13
29208,2,3,7,2,7,2,13
29209,2,3,7,2,7,2,13
29210,2,3,7,2,7,2,13
29211,2,3,7,2,7,2,13
29212,2,3,7,2,7,2,13
29213,2,3,7,2,7,2,13
29214,2,3,7,2,7,2,13
29215,2,3,7,2,7,2,13
29216,2,3,7,2,7,2,13
29217,2,3,7,2,7,2,13
29218,2,3,7,2,7,2,13
29219,2,3,7,2,7,2,13
29220,2,3,7,2,7,2,13
29221,2,3,7,2,7,2,13
29222,2,3,7,2,7,2,13
29223,2,3,7,2,7,2,13
29224,2,3,7,2,7,2,13
29225,2,3,7,2,7,1,13
29226,2,3,7,2,7,1,13
29227,2,3,7,2,7,1,13
29228,2,3,7,2,7,1,13
29229,2,3,7,2,7,1,13
29230,2,3,7,2,7,1,13
29231,2,3,7,2,7,1,13
29232,2,3,7,2,7,1,13
29233,2,3,7,2,7,1,13
29234,2,3,7,2,7,1,13
29235,2,3,7,2,7,1,13
29236,2,3,7,2,7,1,13
29237,2,3,7,2,7,1,13
29238,2,3,7,2,7,1,13
29239,2,3,7,2,7,1,13
29240,2,3,7,2,7,1,13
29241,2,3,7,2,7,1,13
29242,2,3,7,2,7,1,13
29243,2,3,7,2,7,1,13
29244,2,3,7,2,7,1,13
29245,2,3,7,2,7,1,13
29246,2,3,7,1,7,4,13
29247,2,3,7,1,7,4,13
29248,2,3,7,1,7,4,13
29249,2,3,7,1,7,4,13
29250,2,3,7,1,7,4,13
29251,2,3,7,1,7,4,13
29252,2,3,7,1,7,4,13
29253,2,3,7,1,7,4,13
29254,2,3,7,1,7,4,13
29255,2,3,7,1,7,4,13
29256,2,3,7,1,7,4,13
29257,2,3,7,1,7,4,13
29258,2,3,7,1,7,4,13
29259,2,3,7,1,7,4,13
29260,2,3,7,1,7,4,13
29261,2,3,7,1,7,4,13
29262,2,3,7,1,7,4,13
29263,2,3,7,1,7,4,13
29264,2,3,7,1,7,4,13
29265,2,3,7,1,7,4,13
29266,2,3,7,1,7,4,13
29267,2,3,7,1,7,4,13
29268,2,3,7,1,7,4,13
29269,2,3,7,1,7,4,13
29270,2,3,7,1,7,4,13
29271,2,3,7,1,7,4,13
29272,2,3,7,1,7,4,13
29273,2,3,7,1,7,4,13
29274,2,3,7,1,7,4,13
29275,2,3,7,1,7,4,13
29276,2,3,7,1,7,4,13
29277,2,3,7,1,7,4,13
29278,2,3,7,1,7,4,13
29279,2,3,7,1,7,4,13
29280,2,3,7,1,7,4,13
29281,2,3,7,1,7,3,13
29282,2,3,7,1,7,3,13
29283,2,3,7,1,7,3,13
