,bback_label,bback_c1_suit,bback_c1_rank,bback_c2_suit,bback_c2_rank,bback_c3_suit,bback_c3_rank,bback_c4_suit,bback_c4_rank,bback_c5_suit,bback_c5_rank
19035,7,1,4,2,4,3,4,4,13,2,13
19036,7,1,4,2,4,3,4,4,13,2,13
19037,7,1,4,2,4,3,4,4,13,1,13
19038,7,1,4,2,4,3,4,4,13,1,13
19039,7,1,4,2,4,3,4,4,13,1,13
19040,7,1,4,2,4,3,4,3,13,4,13
19041,7,1,4,2,4,3,4,3,13,4,13
19042,7,1,4,2,4,3,4,3,13,4,13
19043,7,1,4,2,4,3,4,3,13,2,13
19044,7,1,4,2,4,3,4,3,13,1,13
19045,7,1,4,2,4,3,4,2,13,4,13
19046,7,1,4,2,4,3,4,2,13,3,13
19047,7,1,4,2,4,3,4,2,13,3,13
19048,7,1,4,2,4,3,4,2,13,1,13
19049,7,1,4,2,4,3,4,1,13,4,13
19050,7,1,4,2,4,3,4,1,13,2,13
19051,7,4,4,3,4,2,4,4,12,3,12
19052,7,4,4,3,4,2,4,4,12,2,12
19053,7,4,4,3,4,2,4,4,12,1,12
19054,7,4,4,3,4,2,4,3,12,4,12
19055,7,4,4,3,4,2,4,3,12,2,12
19056,7,4,4,3,4,2,4,1,12,3,12
19057,7,4,4,3,4,2,4,1,12,2,12
19058,7,4,4,3,4,2,4,1,12,2,12
19059,7,4,4,3,4,1,4,4,12,3,12
19060,7,4,4,3,4,1,4,3,12,2,12
19061,7,4,4,3,4,1,4,3,12,2,12
19062,7,4,4,3,4,1,4,3,12,1,12
19063,7,4,4,3,4,1,4,2,12,4,12
19064,7,4,4,3,4,1,4,2,12,4,12
19065,7,4,4,3,4,1,4,1,12,4,12
19066,7,4,4,3,4,1,4,1,12,4,12
19067,7,4,4,2,4,3,4,4,12,1,12
19068,7,4,4,2,4,3,4,3,12,4,12
19069,7,4,4,2,4,3,4,2,12,1,12
19070,7,4,4,2,4,3,4,1,12,4,12
19071,7,4,4,2,4,3,4,1,12,4,12
19072,7,4,4,2,4,3,4,1,12,4,12
19073,7,4,4,2,4,3,4,1,12,4,12
19074,7,4,4,2,4,3,4,1,12,3,12
19075,7,4,4,2,4,3,4,1,12,3,12
19076,7,4,4,2,4,1,4,4,12,3,12
19077,7,4,4,2,4,1,4,4,12,3,12
19078,7,4,4,2,4,1,4,4,12,2,12
19079,7,4,4,2,4,1,4,4,12,1,12
19080,7,4,4,2,4,1,4,3,12,4,12
19081,7,4,4,2,4,1,4,2,12,4,12
19082,7,4,4,2,4,1,4,2,12,4,12
19083,7,4,4,2,4,1,4,2,12,3,12
19084,7,4,4,2,4,1,4,1,12,4,12
19085,7,4,4,2,4,1,4,1,12,4,12
19086,7,4,4,2,4,1,4,1,12,4,12
19087,7,4,4,1,4,3,4,4,12,2,12
19088,7,4,4,1,4,3,4,4,12,1,12
19089,7,4,4,1,4,3,4,4,12,1,12
19090,7,4,4,1,4,3,4,4,12,1,12
19091,7,4,4,1,4,3,4,3,12,4,12
19092,7,4,4,1,4,3,4,3,12,1,12
19093,7,4,4,1,4,3,4,2,12,4,12
19094,7,4,4,1,4,3,4,2,12,1,12
19095,7,4,4,1,4,3,4,2,12,1,12
19096,7,4,4,1,4,3,4,1,12,4,12
19097,7,4,4,1,4,3,4,1,12,3,12
19098,7,4,4,1,4,3,4,1,12,3,12
19099,7,4,4,1,4,3,4,1,12,3,12
19100,7,4,4,1,4,3,4,1,12,2,12
19101,7,4,4,1,4,3,4,1,12,2,12
19102,7,4,4,1,4,2,4,4,12,1,12
19103,7,4,4,1,4,2,4,3,12,2,12
19104,7,4,4,1,4,2,4,3,12,1,12
19105,7,4,4,1,4,2,4,3,12,1,12
19106,7,4,4,1,4,2,4,3,12,1,12
19107,7,4,4,1,4,2,4,3,12,1,12
19108,7,4,4,1,4,2,4,2,12,3,12
19109,7,4,4,1,4,2,4,2,12,3,12
19110,7,4,4,1,4,2,4,2,12,1,12
19111,7,4,4,1,4,2,4,1,12,4,12
19112,7,4,4,1,4,2,4,1,12,4,12
19113,7,4,4,1,4,2,4,1,12,3,12
19114,7,4,4,1,4,2,4,1,12,3,12
19115,7,4,4,1,4,2,4,1,12,3,12
19116,7,4,4,1,4,2,4,1,12,3,12
19117,7,3,4,4,4,2,4,4,12,2,12
19118,7,3,4,4,4,2,4,4,12,2,12
19119,7,3,4,4,4,2,4,4,12,2,12
19120,7,3,4,4,4,2,4,4,12,2,12
19121,7,3,4,4,4,2,4,1,12,3,12
19122,7,3,4,4,4,2,4,1,12,3,12
19123,7,3,4,4,4,2,4,1,12,2,12
19124,7,3,4,4,4,2,4,1,12,2,12
19125,7,3,4,4,4,2,4,1,12,2,12
19126,7,3,4,4,4,1,4,4,12,3,12
19127,7,3,4,4,4,1,4,4,12,3,12
19128,7,3,4,4,4,1,4,4,12,2,12
19129,7,3,4,4,4,1,4,4,12,1,12
19130,7,3,4,4,4,1,4,3,12,4,12
19131,7,3,4,4,4,1,4,3,12,1,12
19132,7,3,4,4,4,1,4,2,12,4,12
19133,7,3,4,4,4,1,4,2,12,1,12
19134,7,3,4,4,4,1,4,1,12,2,12
19135,7,3,4,4,4,1,4,1,12,2,12
19136,7,3,4,2,4,4,4,4,12,3,12
19137,7,3,4,2,4,4,4,3,12,2,12
19138,7,3,4,2,4,4,4,3,12,1,12
19139,7,3,4,2,4,4,4,3,12,1,12
19140,7,3,4,2,4,4,4,2,12,4,12
19141,7,3,4,2,4,4,4,2,12,4,12
19142,7,3,4,2,4,4,4,2,12,3,12
19143,7,3,4,2,4,4,4,2,12,3,12
19144,7,3,4,2,4,4,4,2,12,1,12
19145,7,3,4,2,4,4,4,1,12,3,12
19146,7,3,4,2,4,4,4,1,12,2,12
19147,7,3,4,2,4,4,4,1,12,2,12
19148,7,3,4,2,4,1,4,4,12,3,12
19149,7,3,4,2,4,1,4,4,12,3,12
19150,7,3,4,2,4,1,4,4,12,3,12
19151,7,3,4,2,4,1,4,3,12,2,12
19152,7,3,4,2,4,1,4,3,12,2,12
19153,7,3,4,2,4,1,4,3,12,1,12
19154,7,3,4,2,4,1,4,3,12,1,12
19155,7,3,4,2,4,1,4,2,12,3,12
19156,7,3,4,2,4,1,4,1,12,4,12
19157,7,3,4,2,4,1,4,1,12,2,12
19158,7,3,4,2,4,1,4,1,12,2,12
19159,7,3,4,1,4,4,4,4,12,1,12
19160,7,3,4,1,4,4,4,4,12,1,12
19161,7,3,4,1,4,4,4,3,12,4,12
19162,7,3,4,1,4,4,4,3,12,1,12
19163,7,3,4,1,4,4,4,2,12,4,12
19164,7,3,4,1,4,4,4,2,12,4,12
19165,7,3,4,1,4,4,4,2,12,1,12
19166,7,3,4,1,4,2,4,4,12,3,12
19167,7,3,4,1,4,2,4,4,12,2,12
19168,7,3,4,1,4,2,4,4,12,2,12
19169,7,3,4,1,4,2,4,3,12,2,12
19170,7,3,4,1,4,2,4,3,12,1,12
19171,7,3,4,1,4,2,4,2,12,4,12
19172,7,3,4,1,4,2,4,2,12,3,12
19173,7,3,4,1,4,2,4,2,12,1,12
19174,7,3,4,1,4,2,4,1,12,3,12
19175,7,3,4,1,4,2,4,1,12,2,12
19176,7,2,4,4,4,3,4,4,12,3,12
19177,7,2,4,4,4,3,4,4,12,3,12
19178,7,2,4,4,4,3,4,4,12,2,12
19179,7,2,4,4,4,3,4,4,12,1,12
19180,7,2,4,4,4,3,4,4,12,1,12
19181,7,2,4,4,4,3,4,4,12,1,12
19182,7,2,4,4,4,3,4,3,12,4,12
19183,7,2,4,4,4,3,4,3,12,4,12
19184,7,2,4,4,4,3,4,3,12,2,12
19185,7,2,4,4,4,3,4,3,12,1,12
19186,7,2,4,4,4,3,4,3,12,1,12
19187,7,2,4,4,4,3,4,2,12,4,12
19188,7,2,4,4,4,3,4,1,12,4,12
19189,7,2,4,4,4,3,4,1,12,4,12
19190,7,2,4,4,4,3,4,1,12,4,12
19191,7,2,4,4,4,3,4,1,12,2,12
19192,7,2,4,4,4,3,4,1,12,2,12
19193,7,2,4,4,4,3,4,1,12,2,12
19194,7,2,4,4,4,3,4,1,12,2,12
19195,7,2,4,4,4,1,4,4,12,2,12
19196,7,2,4,4,4,1,4,4,12,1,12
19197,7,2,4,4,4,1,4,4,12,1,12
19198,7,2,4,4,4,1,4,2,12,3,12
19199,7,2,4,4,4,1,4,1,12,2,12
19200,7,2,4,3,4,4,4,4,12,2,12
19201,7,2,4,3,4,4,4,4,12,2,12
19202,7,2,4,3,4,4,4,3,12,4,12
19203,7,2,4,3,4,4,4,2,12,4,12
19204,7,2,4,3,4,4,4,2,12,4,12
19205,7,2,4,3,4,4,4,2,12,4,12
19206,7,2,4,3,4,4,4,2,12,4,12
19207,7,2,4,3,4,4,4,2,12,1,12
19208,7,2,4,3,4,4,4,1,12,4,12
19209,7,2,4,3,4,4,4,1,12,4,12
19210,7,2,4,3,4,1,4,4,12,2,12
19211,7,2,4,3,4,1,4,3,12,4,12
19212,7,2,4,3,4,1,4,3,12,1,12
19213,7,2,4,3,4,1,4,2,12,3,12
19214,7,2,4,3,4,1,4,1,12,4,12
19215,7,2,4,3,4,1,4,1,12,3,12
19216,7,2,4,1,4,4,4,4,12,2,12
19217,7,2,4,1,4,4,4,4,12,2,12
19218,7,2,4,1,4,4,4,3,12,4,12
19219,7,2,4,1,4,4,4,3,12,4,12
19220,7,2,4,1,4,4,4,3,12,2,12
19221,7,2,4,1,4,4,4,2,12,4,12
19222,7,2,4,1,4,4,4,2,12,4,12
19223,7,2,4,1,4,4,4,2,12,1,12
19224,7,2,4,1,4,4,4,2,12,1,12
19225,7,2,4,1,4,4,4,1,12,3,12
19226,7,2,4,1,4,4,4,1,12,2,12
19227,7,2,4,1,4,3,4,4,12,2,12
19228,7,2,4,1,4,3,4,2,12,3,12
19229,7,2,4,1,4,3,4,2,12,1,12
19230,7,2,4,1,4,3,4,1,12,3,12
19231,7,2,4,1,4,3,4,1,12,3,12
19232,7,2,4,1,4,3,4,1,12,3,12
19233,7,2,4,1,4,3,4,1,12,3,12
19234,7,2,4,1,4,3,4,1,12,3,12
19235,7,2,4,1,4,3,4,1,12,2,12
19236,7,1,4,4,4,3,4,4,12,2,12
19237,7,1,4,4,4,3,4,4,12,2,12
19238,7,1,4,4,4,3,4,4,12,1,12
19239,7,1,4,4,4,3,4,3,12,4,12
19240,7,1,4,4,4,3,4,3,12,2,12
19241,7,1,4,4,4,3,4,2,12,4,12
19242,7,1,4,4,4,3,4,2,12,1,12
19243,7,1,4,4,4,3,4,2,12,1,12
19244,7,1,4,4,4,3,4,1,12,3,12
19245,7,1,4,4,4,3,4,1,12,3,12
19246,7,1,4,4,4,3,4,1,12,2,12
19247,7,1,4,4,4,2,4,4,12,3,12
19248,7,1,4,4,4,2,4,4,12,2,12
19249,7,1,4,4,4,2,4,3,12,2,12
19250,7,1,4,4,4,2,4,3,12,1,12
19251,7,1,4,4,4,2,4,2,12,4,12
19252,7,1,4,4,4,2,4,1,12,3,12
19253,7,1,4,4,4,2,4,1,12,2,12
19254,7,1,4,4,4,2,4,1,12,2,12
19255,7,1,4,4,4,2,4,1,12,2,12
19256,7,1,4,3,4,4,4,4,12,3,12
19257,7,1,4,3,4,4,4,4,12,3,12
19258,7,1,4,3,4,4,4,3,12,1,12
19259,7,1,4,3,4,4,4,2,12,4,12
19260,7,1,4,3,4,4,4,1,12,4,12
19261,7,1,4,3,4,4,4,1,12,3,12
19262,7,1,4,3,4,4,4,1,12,2,12
19263,7,1,4,3,4,2,4,4,12,2,12
19264,7,1,4,3,4,2,4,4,12,2,12
19265,7,1,4,3,4,2,4,4,12,1,12
19266,7,1,4,3,4,2,4,3,12,2,12
19267,7,1,4,3,4,2,4,2,12,4,12
19268,7,1,4,3,4,2,4,2,12,4,12
19269,7,1,4,3,4,2,4,2,12,3,12
19270,7,1,4,3,4,2,4,2,12,1,12
19271,7,1,4,3,4,2,4,2,12,1,12
19272,7,1,4,3,4,2,4,1,12,3,12
19273,7,1,4,3,4,2,4,1,12,2,12
19274,7,1,4,2,4,4,4,4,12,3,12
19275,7,1,4,2,4,4,4,4,12,2,12
19276,7,1,4,2,4,4,4,4,12,1,12
19277,7,1,4,2,4,4,4,3,12,4,12
19278,7,1,4,2,4,4,4,3,12,2,12
19279,7,1,4,2,4,4,4,2,12,4,12
19280,7,1,4,2,4,4,4,2,12,1,12
19281,7,1,4,2,4,4,4,2,12,1,12
19282,7,1,4,2,4,4,4,1,12,4,12
19283,7,1,4,2,4,4,4,1,12,4,12
19284,7,1,4,2,4,3,4,3,12,1,12
19285,7,1,4,2,4,3,4,3,12,1,12
19286,7,1,4,2,4,3,4,2,12,4,12
19287,7,1,4,2,4,3,4,2,12,3,12
19288,7,1,4,2,4,3,4,2,12,3,12
19289,7,1,4,2,4,3,4,2,12,1,12
19290,7,1,4,2,4,3,4,1,12,4,12
19291,7,1,4,2,4,3,4,1,12,3,12
19292,7,1,4,2,4,3,4,1,12,3,12
19293,7,1,4,2,4,3,4,1,12,2,12
19294,7,4,4,3,4,2,4,3,11,2,11
19295,7,4,4,3,4,2,4,3,11,2,11
19296,7,4,4,3,4,2,4,2,11,4,11
19297,7,4,4,3,4,2,4,1,11,3,11
19298,7,4,4,3,4,2,4,1,11,2,11
19299,7,4,4,3,4,1,4,4,11,2,11
19300,7,4,4,3,4,1,4,4,11,1,11
19301,7,4,4,3,4,1,4,3,11,2,11
19302,7,4,4,3,4,1,4,3,11,1,11
19303,7,4,4,3,4,1,4,2,11,1,11
19304,7,4,4,3,4,1,4,2,11,1,11
19305,7,4,4,3,4,1,4,1,11,4,11
19306,7,4,4,3,4,1,4,1,11,3,11
19307,7,4,4,2,4,3,4,4,11,3,11
19308,7,4,4,2,4,3,4,4,11,2,11
19309,7,4,4,2,4,3,4,3,11,2,11
19310,7,4,4,2,4,3,4,3,11,2,11
19311,7,4,4,2,4,3,4,3,11,2,11
19312,7,4,4,2,4,3,4,3,11,1,11
19313,7,4,4,2,4,3,4,3,11,1,11
19314,7,4,4,2,4,3,4,3,11,1,11
19315,7,4,4,2,4,3,4,3,11,1,11
19316,7,4,4,2,4,3,4,2,11,4,11
19317,7,4,4,2,4,3,4,2,11,1,11
19318,7,4,4,2,4,3,4,1,11,4,11
19319,7,4,4,2,4,3,4,1,11,3,11
19320,7,4,4,2,4,3,4,1,11,2,11
19321,7,4,4,2,4,3,4,1,11,2,11
19322,7,4,4,2,4,1,4,4,11,3,11
19323,7,4,4,2,4,1,4,4,11,3,11
19324,7,4,4,2,4,1,4,4,11,2,11
19325,7,4,4,2,4,1,4,4,11,2,11
19326,7,4,4,2,4,1,4,4,11,2,11
19327,7,4,4,2,4,1,4,3,11,4,11
19328,7,4,4,2,4,1,4,3,11,2,11
19329,7,4,4,2,4,1,4,3,11,1,11
19330,7,4,4,2,4,1,4,2,11,4,11
19331,7,4,4,2,4,1,4,2,11,4,11
19332,7,4,4,2,4,1,4,2,11,1,11
19333,7,4,4,2,4,1,4,2,11,1,11
19334,7,4,4,2,4,1,4,1,11,4,11
19335,7,4,4,2,4,1,4,1,11,2,11
19336,7,4,4,2,4,1,4,1,11,2,11
19337,7,4,4,2,4,1,4,1,11,2,11
19338,7,4,4,1,4,3,4,4,11,3,11
19339,7,4,4,1,4,3,4,4,11,1,11
19340,7,4,4,1,4,3,4,3,11,2,11
19341,7,4,4,1,4,3,4,3,11,2,11
19342,7,4,4,1,4,3,4,2,11,4,11
19343,7,4,4,1,4,3,4,2,11,1,11
19344,7,4,4,1,4,3,4,1,11,4,11
19345,7,4,4,1,4,3,4,1,11,4,11
19346,7,4,4,1,4,3,4,1,11,4,11
19347,7,4,4,1,4,3,4,1,11,2,11
19348,7,4,4,1,4,3,4,1,11,2,11
19349,7,4,4,1,4,3,4,1,11,2,11
19350,7,4,4,1,4,2,4,3,11,2,11
19351,7,4,4,1,4,2,4,2,11,4,11
19352,7,4,4,1,4,2,4,2,11,3,11
19353,7,4,4,1,4,2,4,2,11,3,11
19354,7,4,4,1,4,2,4,1,11,2,11
19355,7,3,4,4,4,2,4,3,11,4,11
19356,7,3,4,4,4,2,4,3,11,4,11
19357,7,3,4,4,4,2,4,3,11,1,11
19358,7,3,4,4,4,2,4,3,11,1,11
19359,7,3,4,4,4,2,4,2,11,4,11
19360,7,3,4,4,4,2,4,2,11,3,11
19361,7,3,4,4,4,2,4,2,11,3,11
19362,7,3,4,4,4,2,4,1,11,3,11
19363,7,3,4,4,4,1,4,4,11,2,11
19364,7,3,4,4,4,1,4,3,11,2,11
19365,7,3,4,4,4,1,4,2,11,4,11
19366,7,3,4,4,4,1,4,2,11,4,11
19367,7,3,4,4,4,1,4,2,11,3,11
19368,7,3,4,4,4,1,4,2,11,1,11
19369,7,3,4,4,4,1,4,1,11,4,11
19370,7,3,4,4,4,1,4,1,11,2,11
19371,7,3,4,2,4,4,4,4,11,1,11
19372,7,3,4,2,4,4,4,3,11,2,11
19373,7,3,4,2,4,4,4,2,11,3,11
19374,7,3,4,2,4,4,4,2,11,1,11
19375,7,3,4,2,4,4,4,1,11,4,11
19376,7,3,4,2,4,4,4,1,11,3,11
19377,7,3,4,2,4,4,4,1,11,2,11
19378,7,3,4,2,4,1,4,4,11,2,11
19379,7,3,4,2,4,1,4,3,11,4,11
19380,7,3,4,2,4,1,4,3,11,4,11
19381,7,3,4,2,4,1,4,1,11,3,11
19382,7,3,4,1,4,4,4,4,11,1,11
19383,7,3,4,1,4,4,4,3,11,2,11
19384,7,3,4,1,4,4,4,2,11,1,11
19385,7,3,4,1,4,4,4,1,11,2,11
19386,7,3,4,1,4,4,4,1,11,2,11
19387,7,3,4,1,4,4,4,1,11,2,11
19388,7,3,4,1,4,2,4,4,11,3,11
19389,7,3,4,1,4,2,4,4,11,2,11
19390,7,3,4,1,4,2,4,4,11,1,11
19391,7,3,4,1,4,2,4,3,11,4,11
19392,7,3,4,1,4,2,4,2,11,1,11
19393,7,3,4,1,4,2,4,1,11,3,11
19394,7,3,4,1,4,2,4,1,11,2,11
19395,7,2,4,4,4,3,4,4,11,2,11
19396,7,2,4,4,4,3,4,3,11,4,11
19397,7,2,4,4,4,3,4,3,11,1,11
19398,7,2,4,4,4,3,4,3,11,1,11
19399,7,2,4,4,4,3,4,2,11,4,11
19400,7,2,4,4,4,3,4,2,11,3,11
19401,7,2,4,4,4,3,4,1,11,3,11
19402,7,2,4,4,4,1,4,3,11,2,11
19403,7,2,4,4,4,1,4,2,11,3,11
19404,7,2,4,3,4,4,4,4,11,2,11
19405,7,2,4,3,4,4,4,4,11,2,11
19406,7,2,4,3,4,4,4,4,11,1,11
19407,7,2,4,3,4,4,4,4,11,1,11
19408,7,2,4,3,4,4,4,3,11,2,11
19409,7,2,4,3,4,4,4,3,11,1,11
19410,7,2,4,3,4,4,4,2,11,4,11
19411,7,2,4,3,4,4,4,2,11,1,11
19412,7,2,4,3,4,4,4,1,11,4,11
19413,7,2,4,3,4,4,4,1,11,4,11
19414,7,2,4,3,4,4,4,1,11,2,11
19415,7,2,4,3,4,1,4,4,11,2,11
19416,7,2,4,3,4,1,4,3,11,4,11
19417,7,2,4,3,4,1,4,3,11,1,11
19418,7,2,4,3,4,1,4,2,11,1,11
19419,7,2,4,3,4,1,4,1,11,3,11
19420,7,2,4,3,4,1,4,1,11,2,11
19421,7,2,4,1,4,4,4,4,11,3,11
19422,7,2,4,1,4,4,4,4,11,3,11
19423,7,2,4,1,4,4,4,4,11,1,11
19424,7,2,4,1,4,4,4,3,11,2,11
19425,7,2,4,1,4,4,4,3,11,2,11
19426,7,2,4,1,4,4,4,3,11,1,11
19427,7,2,4,1,4,4,4,3,11,1,11
19428,7,2,4,1,4,4,4,2,11,1,11
19429,7,2,4,1,4,4,4,1,11,4,11
19430,7,2,4,1,4,4,4,1,11,3,11
19431,7,2,4,1,4,4,4,1,11,3,11
19432,7,2,4,1,4,4,4,1,11,2,11
19433,7,2,4,1,4,3,4,4,11,3,11
19434,7,2,4,1,4,3,4,4,11,3,11
19435,7,2,4,1,4,3,4,4,11,1,11
19436,7,2,4,1,4,3,4,3,11,4,11
19437,7,2,4,1,4,3,4,3,11,4,11
19438,7,2,4,1,4,3,4,3,11,4,11
19439,7,2,4,1,4,3,4,2,11,3,11
19440,7,2,4,1,4,3,4,1,11,4,11
19441,7,2,4,1,4,3,4,1,11,2,11
19442,7,1,4,4,4,3,4,4,11,3,11
19443,7,1,4,4,4,3,4,4,11,1,11
19444,7,1,4,4,4,3,4,4,11,1,11
19445,7,1,4,4,4,3,4,3,11,1,11
19446,7,1,4,4,4,3,4,2,11,3,11
19447,7,1,4,4,4,3,4,1,11,4,11
19448,7,1,4,4,4,3,4,1,11,2,11
19449,7,1,4,4,4,2,4,3,11,2,11
19450,7,1,4,4,4,2,4,2,11,4,11
19451,7,1,4,4,4,2,4,2,11,3,11
19452,7,1,4,4,4,2,4,2,11,3,11
19453,7,1,4,4,4,2,4,2,11,1,11
19454,7,1,4,4,4,2,4,2,11,1,11
19455,7,1,4,3,4,4,4,4,11,3,11
19456,7,1,4,3,4,4,4,4,11,3,11
19457,7,1,4,3,4,4,4,4,11,2,11
19458,7,1,4,3,4,4,4,4,11,2,11
19459,7,1,4,3,4,4,4,4,11,2,11
19460,7,1,4,3,4,4,4,4,11,1,11
19461,7,1,4,3,4,4,4,3,11,4,11
19462,7,1,4,3,4,4,4,3,11,2,11
19463,7,1,4,3,4,4,4,3,11,1,11
19464,7,1,4,3,4,4,4,2,11,4,11
19465,7,1,4,3,4,4,4,2,11,3,11
19466,7,1,4,3,4,4,4,1,11,4,11
19467,7,1,4,3,4,4,4,1,11,2,11
19468,7,1,4,3,4,2,4,4,11,2,11
19469,7,1,4,3,4,2,4,4,11,2,11
19470,7,1,4,3,4,2,4,4,11,1,11
19471,7,1,4,3,4,2,4,4,11,1,11
19472,7,1,4,3,4,2,4,3,11,4,11
19473,7,1,4,3,4,2,4,3,11,4,11
19474,7,1,4,3,4,2,4,3,11,2,11
19475,7,1,4,3,4,2,4,2,11,4,11
19476,7,1,4,3,4,2,4,2,11,1,11
19477,7,1,4,3,4,2,4,1,11,4,11
19478,7,1,4,3,4,2,4,1,11,3,11
19479,7,1,4,3,4,2,4,1,11,3,11
19480,7,1,4,3,4,2,4,1,11,3,11
19481,7,1,4,2,4,4,4,4,11,3,11
19482,7,1,4,2,4,4,4,4,11,2,11
19483,7,1,4,2,4,4,4,4,11,1,11
19484,7,1,4,2,4,4,4,3,11,2,11
19485,7,1,4,2,4,4,4,2,11,4,11
19486,7,1,4,2,4,4,4,1,11,3,11
19487,7,1,4,2,4,4,4,1,11,3,11
19488,7,1,4,2,4,4,4,1,11,3,11
19489,7,1,4,2,4,4,4,1,11,3,11
19490,7,1,4,2,4,3,4,4,11,3,11
19491,7,1,4,2,4,3,4,4,11,1,11
19492,7,1,4,2,4,3,4,3,11,4,11
19493,7,1,4,2,4,3,4,1,11,3,11
19494,7,1,4,2,4,3,4,1,11,2,11
19495,7,4,4,3,4,2,4,4,10,3,10
19496,7,4,4,3,4,2,4,4,10,2,10
19497,7,4,4,3,4,2,4,4,10,2,10
19498,7,4,4,3,4,2,4,4,10,2,10
19499,7,4,4,3,4,2,4,3,10,1,10
19500,7,4,4,3,4,2,4,2,10,3,10
19501,7,4,4,3,4,2,4,2,10,1,10
19502,7,4,4,3,4,2,4,1,10,3,10
19503,7,4,4,3,4,2,4,1,10,3,10
19504,7,4,4,3,4,1,4,3,10,4,10
19505,7,4,4,3,4,1,4,3,10,2,10
19506,7,4,4,3,4,1,4,3,10,1,10
19507,7,4,4,3,4,1,4,2,10,3,10
19508,7,4,4,2,4,3,4,4,10,1,10
19509,7,4,4,2,4,3,4,3,10,4,10
19510,7,4,4,2,4,3,4,2,10,3,10
19511,7,4,4,2,4,3,4,1,10,4,10
19512,7,4,4,2,4,3,4,1,10,2,10
19513,7,4,4,2,4,1,4,4,10,3,10
19514,7,4,4,2,4,1,4,4,10,2,10
19515,7,4,4,2,4,1,4,3,10,4,10
19516,7,4,4,2,4,1,4,2,10,3,10
19517,7,4,4,2,4,1,4,1,10,4,10
19518,7,4,4,1,4,3,4,4,10,3,10
19519,7,4,4,1,4,3,4,3,10,4,10
19520,7,4,4,1,4,3,4,3,10,2,10
19521,7,4,4,1,4,3,4,2,10,3,10
19522,7,4,4,1,4,3,4,2,10,3,10
19523,7,4,4,1,4,3,4,1,10,4,10
19524,7,4,4,1,4,3,4,1,10,2,10
19525,7,4,4,1,4,2,4,4,10,2,10
19526,7,4,4,1,4,2,4,4,10,2,10
19527,7,4,4,1,4,2,4,4,10,1,10
19528,7,4,4,1,4,2,4,4,10,1,10
19529,7,4,4,1,4,2,4,3,10,4,10
19530,7,4,4,1,4,2,4,2,10,4,10
19531,7,4,4,1,4,2,4,2,10,3,10
19532,7,4,4,1,4,2,4,1,10,2,10
19533,7,3,4,4,4,2,4,4,10,3,10
19534,7,3,4,4,4,2,4,3,10,4,10
19535,7,3,4,4,4,2,4,3,10,4,10
19536,7,3,4,4,4,2,4,3,10,2,10
19537,7,3,4,4,4,2,4,2,10,3,10
19538,7,3,4,4,4,2,4,2,10,3,10
19539,7,3,4,4,4,2,4,2,10,1,10
19540,7,3,4,4,4,2,4,1,10,3,10
19541,7,3,4,4,4,2,4,1,10,3,10
19542,7,3,4,4,4,2,4,1,10,3,10
19543,7,3,4,4,4,1,4,4,10,2,10
19544,7,3,4,4,4,1,4,3,10,4,10
19545,7,3,4,4,4,1,4,3,10,4,10
19546,7,3,4,4,4,1,4,3,10,1,10
19547,7,3,4,4,4,1,4,2,10,3,10
19548,7,3,4,4,4,1,4,2,10,1,10
19549,7,3,4,4,4,1,4,2,10,1,10
19550,7,3,4,4,4,1,4,1,10,4,10
19551,7,3,4,4,4,1,4,1,10,3,10
19552,7,3,4,2,4,4,4,4,10,3,10
19553,7,3,4,2,4,4,4,4,10,1,10
19554,7,3,4,2,4,4,4,3,10,4,10
19555,7,3,4,2,4,4,4,3,10,2,10
19556,7,3,4,2,4,4,4,3,10,1,10
19557,7,3,4,2,4,1,4,4,10,2,10
19558,7,3,4,2,4,1,4,2,10,3,10
19559,7,3,4,2,4,1,4,2,10,3,10
19560,7,3,4,2,4,1,4,2,10,1,10
19561,7,3,4,2,4,1,4,2,10,1,10
19562,7,3,4,2,4,1,4,1,10,2,10
19563,7,3,4,2,4,1,4,1,10,2,10
19564,7,3,4,1,4,4,4,4,10,3,10
19565,7,3,4,1,4,4,4,4,10,3,10
19566,7,3,4,1,4,4,4,3,10,1,10
19567,7,3,4,1,4,4,4,1,10,2,10
19568,7,3,4,1,4,2,4,4,10,3,10
19569,7,3,4,1,4,2,4,4,10,2,10
19570,7,3,4,1,4,2,4,4,10,1,10
19571,7,3,4,1,4,2,4,3,10,2,10
19572,7,3,4,1,4,2,4,2,10,4,10
19573,7,3,4,1,4,2,4,2,10,3,10
19574,7,3,4,1,4,2,4,2,10,3,10
19575,7,2,4,4,4,3,4,4,10,3,10
19576,7,2,4,4,4,3,4,3,10,4,10
19577,7,2,4,4,4,3,4,2,10,4,10
19578,7,2,4,4,4,3,4,2,10,1,10
19579,7,2,4,4,4,3,4,1,10,4,10
19580,7,2,4,4,4,1,4,3,10,2,10
19581,7,2,4,4,4,1,4,3,10,1,10
19582,7,2,4,4,4,1,4,3,10,1,10
19583,7,2,4,4,4,1,4,1,10,4,10
19584,7,2,4,4,4,1,4,1,10,2,10
19585,7,2,4,3,4,4,4,4,10,3,10
19586,7,2,4,3,4,4,4,4,10,2,10
19587,7,2,4,3,4,4,4,4,10,1,10
19588,7,2,4,3,4,4,4,3,10,2,10
19589,7,2,4,3,4,4,4,3,10,1,10
19590,7,2,4,3,4,4,4,1,10,4,10
